node,relation_nodes 
4805323515,"4805323510,4805323514"
4805323509,"1333730651,4805323516,4805324022"
4805323516,"4805323509,4805323517,6324839735,6498708733,6498708735"
4805323509,"1333730651,4805323516,4805324022"
4805324022,4805323509
4805324023,"3755512854,1333730678,4805324024,1333730403,1626463833,1333730240,4805323502,4805323510"
4805324024,4805324023
6509742460,6509742455
6509742455,6608784871
6045261298,"420249038,420248362,4828245165,6509742444"
420249038,"420249060,420249042,6525445961,6525445963,6528693436"
420248362,"6539231488,6539231487,6509742461"
6539231487,2623049963
4859241263,"4859241281,1334344582,4859241265,4069792063,4069792072,4859241266,4859241272,4859241295,4859241304,4859241307,4859241319,4859242556,4859242564,6543173287"
4859241265,4859241263
4859241266,"4859241281,1334344582,4859241271,4069792063,4069792072,4859241263,4859241272,4859241295,4859241304,4859241307,4859241319,4859242556,4859242564,6543173287"
4859241271,4859241266
4859241272,"4859241281,1334344582,4859241276,4069792063,4069792072,4859241263,4859241266,4859241295,4859241304,4859241307,4859241319,4859242556,4859242564,6543173287"
4859241276,"4859241272,1334344585,3558679990,4859241287,4859241280,4859242561,6513846037"
4859241282,"4859241286,4069792060,6513994860,4069792058,4069792059"
4859241286,"4859241282,4859241287,4859241283,4069792062,4859241279"
4859241287,"4859241279,1334344585,3558679990,4859241276,4859241280,4859242561,6513846037,4859241286,4859241283,4069792062"
4859241279,"1334208822,4859241281,4859241287,4069792058,4069792060,4859241286,4859241283,4069792062"
4859241280,"4859241281,1334344585,3558679990,4859241276,4859241287,4859242561,6513846037"
4859241281,"1334208822,1334344582,4859241280,3558684440,4069792058,4069792060,4069792063,4069792072,4859241263,4859241266,4859241272,4859241279,4859241295,4859241304,4859241307,4859241319,4859242556,4859242564,6543173287"
4859241283,"4859241287,4859241286,4069792062,4859241279"
4859241285,"3558679990,4069792059,4069792060"
4859241288,"4069792071,4859241290,4859241291,4859242528,4859242555,4069792065"
4859241290,"4859241288,4859241303,4859241294,4859242534,4859242523,4859242524,4859242526,4859241295"
4859241291,"4069792071,4859241294,4859241288,4859242528,4069792065"
4859241294,"4859241291,4859241303,4859241290,4859242534,4859242523,4859242524,4859242526,4859241295,4859242552"
4859241295,"4859241281,1334344582,4859241303,4069792063,4069792072,4859241263,4859241266,4859241272,4859241304,4859242556,4859242564,6543173287,4859241290,4859241294,4859242524,4859242526,4859241316,4859242530"
4859241303,"4859241295,4859241290,4859241294,4859242534,4859242523,4859242524,4859242526"
4859241304,"4859241281,1334344582,4859241306,4069792063,4069792072,4859241263,4859241266,4859241272,4859241295,4859241307,4859241319,4859242556,4859242564,6543173287"
4859241306,4859241304
4859241307,"4859241281,1334344582,4069792063,4069792072,4859241263,4859241266,4859241272,4859241304,4859241319,4859242556,4859242564,6543173287,4859241316,4859242530"
4859242534,"4859241303,4859241290,4859241294,4859242523,4859242524,4859242526,4859241316,4859242530"
4859241316,"4859241317,4859241295,4859242530,4859241307,4859242534"
4859241317,4859241316
4859241319,"4859241281,1334344582,4069792063,4069792072,4859241263,4859241266,4859241272,4859241304,4859241307,4859242556,4859242564,6543173287"
4859242523,"4859241303,4859241290,4859241294,4859242534,4859242524,4859242526"
4859242524,"4859241303,4859242525,4859241290,4859241294,4859242534,4859242523,4859242526,4859241295"
4859242525,4859242524
4859242526,"4859241303,4859242527,4859241290,4859241294,4859242534,4859242523,4859242524,4859241295"
4859242527,4859242526
4859242528,"4069792071,4859242529,4859241288,4859241291,4859242555,4069792065"
4859242529,4859242528
4859242530,"4859241315,4859241295,4859241316,4859241307,4859242534"
4859241315,4859242530
4859242537,"4859242540,4859242546,4859242541,4859242539"
4859242540,"6158485690,4859242537,1334344582,1334305559,1334305707,1334305403,1334305229,1334305610,1334305481,4859242541,4859242539,6332327491,6332327490,6543053827"
4859242541,"4859242537,4859242540,4859242546,4859242539"
4859242546,"4859242541,1334208539,4859242537"
4859242539,"4859242537,4859242540,4859242551,4859242541"
4859242551,4859242539
4859242552,4859241294
4859242555,"4069792071,4859241288,4859242528,4069792065"
4859242556,"4859241281,1334344582,4859242561,4069792063,4069792072,4859241263,4859241266,4859241272,4859241295,4859241304,4859241307,4859241319,4859242564,6543173287,4859242558"
4859242561,"4859242556,1334344585,3558679990,4859241276,4859241287,4859241280,6513846037,4859242558"
4859242562,"1334344585,1334344556,4859242565,1334344624"
4859242564,"4859241281,1334344582,4069792063,4069792072,4859241263,4859241266,4859241272,4859241295,4859241304,4859241307,4859241319,4859242556,6543173287,4859242565"
4859242565,"4859242567,4859242568,4859242570,4859242566,4859242562,4859242564"
4859242567,"4859242565,4859242574,4859242568,4859242570,4859242566"
4859242568,"4859242567,4859242569,4859242570,4859242566,4859242565"
4859242569,4859242568
4859242570,"4859242567,4859242571,4859242568,4859242566,4859242565"
4859242571,4859242570
4859242558,"4859242561,4859242572,4859242556"
4859242572,4859242558
4859242574,4859242567
4859242567,"4859242565,4859242574,4859242568,4859242570,4859242566"
4871369983,"3074776425,4871369984,6162598714,6162598533,6162598650,6162598534,6162598690"
4871369984,4871369983
4871369985,"3074776425,4871369993,4871369987,6162598714,6162598533,6162598650,6162598534,6162598690"
4871369993,"4871369985,4871369987"
4871369994,"3074776425,4871369995,6162598714,6162598533,6162598650,6162598534,6162598690"
4871369995,4871369994
4871369996,"1334198485,6150795420,4871369999,4871370351,4871370358,4871507557,4871507559,4871507561,4871507580,4871507582,4871507588,4871507620,6045461894,1616376900,6150794778,6150795370,6150795398,6543461069,6543461077,6545228247,4871369997,4871370356"
4871369999,"4871369996,4871369997,4871370356"
4871369997,"4871369999,4871370354,4871370356,4871370353,4871369996"
4871370354,"4871369997,4871370353"
4871370001,"4871370005,4871370357"
4871370005,"4871370001,4871370357"
3504464370,"6519028740,4871370350,4871507742,4871370360,4871370364,4871370366,4871370368,4871370006,4871370374,4871370377,4871370009,4871370010,4871370388,4871370394,4871435818,4871370016,4871437330,4871370018,4871437366,4871370323,4871532446,4871532451,4871532453,4871532454,4871532467,4871532486,4871601835,4871601888,4871549230,4871507736,4871654145,4871654149,4871654154,4871654204,4871701256,4871701263,4871701265,4871701267,4871701269,4871701273,4871701275,4871701281,4871701283,4871701289,4871701293,4873159326,4873159329,4873159332,4873159336,4873159339,6038723777,6062519507,4871370335,4871370332,6040569592,4871507731,4871507741,6045461432,6045461771,4871507732,6045461913,4871654142,4871507737,6045461933,4871507744,6045461940,4871507745,4871437394,6045461910,6045461935,6045461943,6045461939,4871701285"
4871370350,"3504464370,4871507742,4871370360,4871370364,4871370366,4871370368,4871370006,4871370374,4871370377,4871370009,4871370010,4871370388,4871370394,4871435818,4871370016,4871437330,4871370018,4871437366,4871370323,4871532446,4871532451,4871532453,4871532454,4871532467,4871532486,4871601835,4871601888,4871549230,4871507736,4871654145,4871654149,4871654154,4871654204,4871701256,4871701263,4871701265,4871701267,4871701269,4871701273,6062519507,4871370335,4871370332,6040569592,4871507731,4871507741,6045461432,6045461771,4871507732,6045461913,4871654142,4871507737,6045461933,4871507744,6045461940,4871507745,4871437394,6045461910,6045461935,6045461943,6045461939"
4871370351,"1334198485,6150795420,4871370352,4871369996,4871370358,4871507557,4871507559,4871507561,4871507580,4871507582,4871507588,4871507620,6045461894,1616376900,6150794778,6150795370,6150795398,6543461069,6543461077,6545228247"
4871370352,4871370351
4871370353,"4871370354,4871370355,4871369997"
4871370355,4871370353
4871370356,"4871369999,4871370357,4871369997,4871369996"
4871370357,"4871370001,4871370005,4871370356"
4871370358,"1334198485,6150795420,4871370359,4871369996,4871370351,4871507557,4871507559,4871507561,4871507580,4871507582,4871507588,4871507620,6045461894,1616376900,6150794778,6150795370,6150795398,6543461069,6543461077,6545228247"
4871370359,4871370358
4871370360,"3504464370,4871370350,4871370363"
4871370363,4871370360
4871370364,"3504464370,4871370350,4871370365"
4871370365,4871370364
4871370366,"3504464370,4871370350,4871370367"
4871370367,4871370366
4871370368,"3504464370,4871370350,4871370369"
4871370369,4871370368
4871370006,"3504464370,4871370350,4871370373"
4871370373,4871370006
4871370374,"3504464370,4871370350,4871370376"
4871370376,4871370374
4871370377,"3504464370,4871370350,4871370379"
4871370379,"4871370377,4871370380,6045461420"
4871370380,"6045461420,4871370379"
6045461420,"4871370380,4871370379"
4871370009,"3504464370,4871370350,4871370385"
4871370385,4871370009
4871370010,"3504464370,4871370350,4871370387"
4871370387,4871370010
4871370388,"3504464370,4871370350,4871370393"
4871370393,4871370388
4871370394,"3504464370,4871370350,4871435819,4871370396"
3759836491,"3074776425,4871435819,4871370396,6162598714,6162598533,6162598650,6162598534,6162598690"
4871435807,"4871435818,4871370396,4871435811,4871435816,4871435817"
4871435818,"3504464370,4871370350,4871435807,4871435811,4871435816,4871435817"
4871435811,"4871435807,4871437372,4871435816,4871435817,4871435812,4871437368,4871437373,4871435818"
4871437372,"4871435811,4871435812,4871437368,4871437373"
4871435812,"4871437372,4871435815,4871437368,4871437373,4871435811"
4871435815,4871435812
4871435816,"4871435807,4871437375,4871435811,4871435817,4871437370,4871435818"
4871437375,"4871435816,4871437370"
4871435819,"4871370396,4871370394,3759836491"
4871435817,"4871435807,4871435811,4871435816,4871435818"
4871370016,"3504464370,4871370350,4871437328,4871437326"
4871437328,"4871370016,4871437326,4871437333"
4871437326,"4871437328,4871437329,4871437333,4871370016"
4871437329,4871437326
4871437330,"3504464370,4871370350"
4871437333,"4871437328,4871437326"
4871370018,"3504464370,4871370350,4871437339"
4871437339,"4871370018,4871437341"
4871437342,"4871437348,4871437341,4871437343,4871437361"
4871437348,"4871437342,4871437361"
4871437349,"2237276470,6150795298,4871437357,4871437380,5391362070,6040569596,6150795297,6152058415,4871437354"
4871437357,"4871437349,4871437354"
4871437354,"4871437357,4871437359,4871437349"
4871437359,4871437354
4871437360,"4871437361,4871437362,4871437367"
4871437361,"4871437342,4871437348,4871437360"
4871437362,"4871437367,4871437360"
4871437367,"4871437362,4871437366,4871437360"
4871437366,"3504464370,4871370350,4871437367"
4871437367,"4871437362,4871437366,4871437360"
4871437368,"4871437372,4871435812,4871437373,4871435811"
4871437370,"4871437375,4871435816"
4871437373,"4871437372,4871437374,4871435812,4871437368,4871435811"
4871437374,4871437373
4871370323,"3504464370,4871370350,4871437378,4871437377"
4871437378,"4871370323,6121010444,4871437382,4871437389,4871437377,4871437380"
4871437377,"4871437378,4871437379,4871370323"
4871437379,4871437377
4871437380,"2237276470,6150795298,6121010444,4871437349,5391362070,6040569596,6150795297,6152058415,4871437378,4871437382,4871437389"
6121010444,"4871437380,4871437378,4871437382,4871437389"
4871437382,"6121010444,4871507521,4871437378,4871437389,4871437380"
4871507521,4871437382
4871437389,"6121010444,4871507525,4871437378,4871437382,4871437380"
4871507525,4871437389
4871369987,"4871369993,4871507527,4871369985"
4871507527,4871369987
4871507528,"3074776425,4871507533,4871507534,4871507539,4871507541,6162598714,6162598533,6162598650,6162598534,6162598690"
4871507533,"4871507528,4871507534,4871507539,4871507541"
4871507534,"4871507533,6045461422,4871507539,4871507541,4871507535,4871507528"
6045461422,"4871507534,4871507535"
4871507535,"6045461422,4871507537,4871507534"
4871507537,4871507535
4871507539,"4871507533,4871507540,4871507534,4871507541,4871507528"
4871507540,4871507539
4871507541,"4871507533,4871507542,4871507534,4871507539,4871507528"
4871507542,4871507541
4871507543,"3074776425,4871507546,4871507544,6162598714,6162598533,6162598650,6162598534,6162598690"
4871507546,"4871507543,4871507544"
4871507547,"3074776425,4871507549,4871507555,4871507550,6162598714,6162598533,6162598650,6162598534,6162598690"
4871507549,"4871507547,4871507555,4871507550"
4871507552,"4871507553,4871507550,4871507554,4871507556"
4871507553,"4871507552,4871507554,4871507556"
4871507554,"4871507552,4871507553,4871507556"
4871507544,"4871507546,4871507543"
4871507555,"4871507549,4871507550,4871507547"
4871507556,"4871507552,4871507553,4871507554"
4871507557,"1334198485,6150795420,4871507558,4871369996,4871370351,4871370358,4871507559,4871507561,4871507580,4871507582,4871507588,4871507620,6045461894,1616376900,6150794778,6150795370,6150795398,6543461069,6543461077,6545228247"
4871507558,4871507557
4871507559,"1334198485,6150795420,4871507560,4871369996,4871370351,4871370358,4871507557,4871507561,4871507580,4871507582,4871507588,4871507620,6045461894,1616376900,6150794778,6150795370,6150795398,6543461069,6543461077,6545228247"
4871507560,4871507559
4871507561,"1334198485,6150795420,4871507566,4871369996,4871370351,4871370358,4871507557,4871507559,4871507580,4871507582,4871507588,4871507620,6045461894,1616376900,6150794778,6150795370,6150795398,6543461069,6543461077,6545228247,4014771286,4871507571,4871507563,4871507567"
4871507566,"4871507561,4014771286,4871507571,4871507563,4871507567"
4871507568,"4871507570,4871507567,4871507569"
4871507570,"4014771286,4871507568,4871507573,4871507574,4871507576,4871507569,4014771279"
4871507571,"4871507566,4014771286,4871507563,4871507567,4871507572,4871507561"
